"ProductCode","ProductName","ProductVersion","OpSystemCode","MfgCode","Language","ApplicationType"
18527,"Chocolatier","Copyright 2007","209","1196","English","Game"
18527,"Chocolatier","Copyright 2007","231","1196","English","Game"
18527,"Chocolatier","Copyright 2007","237","1196","English","Game"
18527,"Chocolatier","Copyright 2007","256","1196","English","Game"
18528,"Photoshop Elements 6","2001-08","244","36","English","Photo-Imaging tool"
18528,"Photoshop Elements 6","2001-08","245","36","English","Photo-Imaging tool"
18529,"REALbasic 2008 Real SQL Server","2008","51","802","English","Program development"
18529,"REALbasic 2008 Real SQL Server","2008","76","802","English","Program development"
18530,"Web Easy 6 Professional","6.0","190","98","English","Website Development"
18530,"Web Easy 6 Professional","6.0","204","98","English","Website Development"
18530,"Web Easy 6 Professional","6.0","209","98","English","Website Development"
18530,"Web Easy 6 Professional","6.0","231","98","English","Website Development"
18531,"Jump Start Study Helpers Math Booster","2007","190","509","English","Game/Learning"
18531,"Jump Start Study Helpers Math Booster","2007","231","509","English","Game/Learning"
18531,"Jump Start Study Helpers Math Booster","2007","237","509","English","Game/Learning"
18532,"World Translator & Multi-Language Dictionaries","2003-2004","190","1115","English","Language tutorial"
18532,"World Translator & Multi-Language Dictionaries","2003-2004","204","1115","English","Language tutorial"
18532,"World Translator & Multi-Language Dictionaries","2003-2004","209","1115","English","Language tutorial"
18532,"World Translator & Multi-Language Dictionaries","2003-2004","216","1115","English","Language tutorial"
18532,"World Translator & Multi-Language Dictionaries","2003-2004","231","1115","English","Language tutorial"
18534,"Test Drive the eIntranet Today","None","189","1195","English","content management system"
18535,"PDF Pen","2008-05-06s","247","1193","English","Editor,pdf creation"
18536,"MagicISO","2007","189","1120","English","Cd/Dvd creator,Imaging Tool"
18544,"Space Chimps","2008","237","1186","English","Game,Videogame"
18544,"Space Chimps","2008","241","1186","English","Game,Videogame"
18545,"RapidWeaver","Copyright 2008","246","873","English","Website Development"
18546,"Dracula Origin","c.2008-2009","237","354","English","Game,Videogame"
18546,"Dracula Origin","c.2008-2009","237","959","English","Game,Videogame"
18546,"Dracula Origin","c.2008-2009","241","354","English","Game,Videogame"
18546,"Dracula Origin","c.2008-2009","241","959","English","Game,Videogame"
18547,"Crazy Machines 2","Copyright 2007","231","1040","English","Game,Videogame"
18547,"Crazy Machines 2","Copyright 2007","237","1040","English","Game,Videogame"
18548,"Chameleon Gems","Copyright 2008","231","978","English","Game"
18548,"Chameleon Gems","Copyright 2008","237","978","English","Game"
18549,"Cleopatra Riddle of the Tomb","Copyright 2007","190","959","English","Game,Videogame"
18549,"Cleopatra Riddle of the Tomb","Copyright 2007","209","959","English","Game,Videogame"
18549,"Cleopatra Riddle of the Tomb","Copyright 2007","231","959","English","Game,Videogame"
18549,"Cleopatra Riddle of the Tomb","Copyright 2007","237","959","English","Game,Videogame"
18550,"Norton Ghost 14.0","Copyright 2007","231","939","English","Backup and Recovery,Imaging Tool"
18550,"Norton Ghost 14.0","Copyright 2007","248","939","English","Backup and Recovery,Imaging Tool"
18551,"Adobe Acrobat 9 Standard","1984-2008","232","36","English,multilanguage","pdf creation"
18551,"Adobe Acrobat 9 Standard","1984-2008","241","36","English,multilanguage","pdf creation"
18551,"Adobe Acrobat 9 Standard","1984-2008","248","36","English,multilanguage","pdf creation"
18551,"Adobe Acrobat 9 Standard","1984-2008","249","36","English,multilanguage","pdf creation"
18551,"Adobe Acrobat 9 Standard","1984-2008","250","36","English,multilanguage","pdf creation"
18551,"Adobe Acrobat 9 Standard","1984-2008","251","36","English,multilanguage","pdf creation"
18551,"Adobe Acrobat 9 Standard","1984-2008","252","36","English,multilanguage","pdf creation"
18551,"Adobe Acrobat 9 Standard","1984-2008","254","36","English,multilanguage","pdf creation"
18551,"Adobe Acrobat 9 Standard","1984-2008","279","36","English,multilanguage","pdf creation"
18551,"Adobe Acrobat 9 Standard","1984-2008","280","36","English,multilanguage","pdf creation"
18551,"Adobe Acrobat 9 Standard","1984-2008","281","36","English,multilanguage","pdf creation"
18551,"Adobe Acrobat 9 Standard","1984-2008","285","36","English,multilanguage","pdf creation"
18552,"The Sims 2 IKEA HOME STUFF","2008","189","293","English","Game,Videogame,expansion pack"
18552,"The Sims 2 IKEA HOME STUFF","2008","237","293","English","Game,Videogame,expansion pack"
18553,"The Lost Crown a ghost-hunting adventure","2007","237","1147","English","Game,Videogame"
18553,"The Lost Crown a ghost-hunting adventure","2007","241","1147","English","Game,Videogame"
18554,"WALL-E","2008","231","1185","English","Game,Videogame"
18554,"WALL-E","2008","231","946","English","Game,Videogame"
18554,"WALL-E","2008","237","1185","English","Game,Videogame"
18554,"WALL-E","2008","237","946","English","Game,Videogame"
18554,"WALL-E","2008","261","1185","English","Game,Videogame"
18554,"WALL-E","2008","261","946","English","Game,Videogame"
18555,"KUNG FU PANDA","2008","231","33","English","Game,Videogame"
18555,"KUNG FU PANDA","2008","237","33","English","Game,Videogame"
18556,"Chicken Invaders Revenge of the Yolk","2008","231","978","English","Game"
18556,"Chicken Invaders Revenge of the Yolk","2008","237","978","English","Game"
18557,"Nancy Drew The Phantom of Venice","1.0","231","412","English","Game,Videogame"
18557,"Nancy Drew The Phantom of Venice","1.0","237","412","English","Game,Videogame"
18558,"SPORE creature creator","2008","231","293","English","Game,Videogame"
18558,"SPORE creature creator","2008","237","293","English","Game,Videogame"
18558,"SPORE creature creator","2008","278","293","English","Game,Videogame"
18559,"Sherlock Holmes Nemesis","c.2008-2009","190","959","English","Game,Videogame"
18559,"Sherlock Holmes Nemesis","c.2008-2009","231","959","English","Game,Videogame"
18559,"Sherlock Holmes Nemesis","c.2008-2009","237","959","English","Game,Videogame"
18560,"Mastering Elementary / Middle School Math 2009 EDITION","2008-2009","190","1169","English","Educational"
18560,"Mastering Elementary / Middle School Math 2009 EDITION","2008-2009","231","1169","English","Educational"
18560,"Mastering Elementary / Middle School Math 2009 EDITION","2008-2009","237","1169","English","Educational"
18560,"Mastering Elementary / Middle School Math 2009 EDITION","2008-2009","76","1169","English","Educational"
18561,"Mastering Elementary School 2009 EDITION","2008-2009","190","1165","English","Educational"
18561,"Mastering Elementary School 2009 EDITION","2008-2009","190","1169","English","Educational"
18561,"Mastering Elementary School 2009 EDITION","2008-2009","231","1165","English","Educational"
18561,"Mastering Elementary School 2009 EDITION","2008-2009","231","1169","English","Educational"
18561,"Mastering Elementary School 2009 EDITION","2008-2009","237","1165","English","Educational"
18561,"Mastering Elementary School 2009 EDITION","2008-2009","237","1169","English","Educational"
18561,"Mastering Elementary School 2009 EDITION","2008-2009","76","1165","English","Educational"
18561,"Mastering Elementary School 2009 EDITION","2008-2009","76","1169","English","Educational"
18562,"Mastering Middle School 2009 Edition","2009","190","1165","English","Educational"
18562,"Mastering Middle School 2009 Edition","2009","190","1169","English","Educational"
18562,"Mastering Middle School 2009 Edition","2009","231","1165","English","Educational"
